post_id,post_id,text,post_text,shared_text,time,likes,comments,shares
4312795772133930,4312795772133930,عروس من قفصة تقوم بعملية التلقيح اليوم قبل إتمام فرحتها,عروس من قفصة تقوم بعملية التلقيح اليوم قبل إتمام فرحتها,,2021-08-15 14:40:00,0,15,0
4312429075503933,4312429075503933,"🔴 قفصة : من مركز التلاقيح معهد الحسين بوزيان بقفصة ""الڤصعة وصلت"" شكرا لسيدتين الفة رجب أمل ڤحيز على تبرعهم بوجبة الغداء ""","🔴 قفصة : من مركز التلاقيح معهد الحسين بوزيان بقفصة ""الڤصعة وصلت"" شكرا لسيدتين الفة رجب أمل ڤحيز على تبرعهم بوجبة الغداء """,,2021-08-15 11:58:00,0,44,0
4311059538974220,4311059538974220,"التحضيرات لإستقبال المواطنين غدا بمركز التلقيح بحمام سوسة بفضل جهود المتطوعين 👍🇹🇳
#تونس_الناجحة","التحضيرات لإستقبال المواطنين غدا بمركز التلقيح بحمام سوسة بفضل جهود المتطوعين 👍🇹🇳
#تونس_الناجحة",,2021-08-15 00:24:00,0,9,0
4310996492313858,4310996492313858,"الفرحة والفن والرقص في الفضاء التجاري #Tunisia_Mall بمناسبة عيد المراة افتتح مهرجان التسوق 👍🇹🇳
#تونس_الناجحة","الفرحة والفن والرقص في الفضاء التجاري #Tunisia_Mall بمناسبة عيد المراة افتتح مهرجان التسوق 👍🇹🇳
#تونس_الناجحة",,2021-08-14 23:51:00,0,249,0
4310863232327184,4310863232327184,"وسط اجواء رائعة الفضاء التجاري Tunisia Mall يحتفل بطريقة مميزة بعيد المراة وتوزيع الورد على الزائرات
Dans une ambiance festive, l'espace commercial Tunisia Mall célèbre de manière particulière la journée de la femme et distribue des roses aux visiteurs.👍🇹🇳
Successful Tunisia تونس الناجحة","وسط اجواء رائعة الفضاء التجاري Tunisia Mall يحتفل بطريقة مميزة بعيد المراة وتوزيع الورد على الزائرات
Dans une ambiance festive, l'espace commercial Tunisia Mall célèbre de manière particulière la journée de la femme et distribue des roses aux visiteurs.👍🇹🇳
Successful Tunisia تونس الناجحة",,2021-08-14 21:35:51,0,7,0
4310843282329179,4310843282329179,"Un jeune homme tunisien à la conquête de l'Afrique subsaharienne - Successful Tunisia

SUCCESSFULTUNISIA.COM
Un jeune homme tunisien à la conquête de l'Afrique subsaharienne - Successful Tunisia",Un jeune homme tunisien à la conquête de l'Afrique subsaharienne - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Un jeune homme tunisien à la conquête de l'Afrique subsaharienne - Successful Tunisia",2021-08-14 21:24:20,0,2,0
4310781802335327,4310781802335327,"تقرير مشرف لتونس في قناة روسيا اليوم 👍🇹🇳
#تونس_الناجحة","تقرير مشرف لتونس في قناة روسيا اليوم 👍🇹🇳
#تونس_الناجحة",,2021-08-14 20:52:57,0,7,0
4307990545947786,4307990545947786,في اجواء طيبة شركة Derbigum Africa المختصة في تصنيع منتجات العزل المائي والبناء والتابعة لمجمع AllianceOne Group تقوم بنجاح بتلقيح كافة عمالها واطاراتها ضد وباء كوفيد 19 وذلك بالتنسيق مع هياكل وزارة الصحة,في اجواء طيبة شركة Derbigum Africa المختصة في تصنيع منتجات العزل المائي والبناء والتابعة لمجمع AllianceOne Group تقوم بنجاح بتلقيح كافة عمالها واطاراتها ضد وباء كوفيد 19 وذلك بالتنسيق مع هياكل وزارة الصحة,,2021-08-13 22:48:16,0,5,0
4307095762703931,4307095762703931,بمناسبة الاحتفال بعيد المرأة، رئيس الجمهورية قيس سعيد يتنقل، بعد ظهر اليوم الجمعة 13 أوت 2021، إلى منطقة حي هلال بتونس العاصمة أين زار مجموعة من النساء الحرفيات في مجال صناعة الطين.,بمناسبة الاحتفال بعيد المرأة، رئيس الجمهورية قيس سعيد يتنقل، بعد ظهر اليوم الجمعة 13 أوت 2021، إلى منطقة حي هلال بتونس العاصمة أين زار مجموعة من النساء الحرفيات في مجال صناعة الطين.,,2021-08-13 17:26:00,0,2,0
4306982906048550,4306982906048550,فيديو من وكالة الفضاء الروسية لحفل توقيع اتفاق تدريب وارسال اول رائدة فضاء تونسية نحو المحطة الدولية للفضاء,فيديو من وكالة الفضاء الروسية لحفل توقيع اتفاق تدريب وارسال اول رائدة فضاء تونسية نحو المحطة الدولية للفضاء,,2021-08-13 16:44:00,0,5,0
4306502456096595,4306502456096595,"العلامة التجارية 👔 Cravate.tn يكرم عاملاته بمناسبة عيد المرأة 🇹🇳 بفيديو مميز من خلال صفحتهم الرسمية .
نساء بلادي نساء و نصف 💪
Happy women's day 🇹🇳❤","العلامة التجارية 👔 Cravate.tn يكرم عاملاته بمناسبة عيد المرأة 🇹🇳 بفيديو مميز من خلال صفحتهم الرسمية .
نساء بلادي نساء و نصف 💪
Happy women's day 🇹🇳❤",,2021-08-13 13:33:00,0,0,0
4306444349435739,4306444349435739,"تونس اول بلد افريقي يوقع اتفاقية لارسال رائدة فضاء الى المحطة الدولية للفضاء ISS 👍🇹🇳
في حدث تاريخي يعكس قيمة المراة التونسية وكفاءتها، تم اليوم بمقر الوكالة الروسية للفضاء #Roscosmos وتحت اشراف سيادة رئيسPlus الجمهورية قيس سعيد وبخضور السيد دمتري رغوزين الممثل الخاص للرئيس الروسي فلاديمير بوتين للتعاون الدولي في مجال الفضاء، والسفير فوق العادة المفوض للاتحاد الروسي، والمدير العام لوكالة الفضاء الروسية تم امضاء اتفاقية بين مجمع تلنات التونسي والوكالة الروسية للفضاء لاختيار وتدريب وارسال تونسية الى محطة الفضاء الدولية لتكون تونسية اول رائدة فضاء افريقية.
هذه الاتفاقية المشرفة لتونس تمت بمبادرة وسعي من محمد فريخة مدير عام مجمع تلنات وتم التوصل اليها بعد مراطون من المفاوضات والنقاشات التقنية المعقدة اختارت على اثرها روسيا بان تكون تونس اول بلد افريقي يتم منه ارسال رائجة فضاء.
#تونس_الناجحة","تونس اول بلد افريقي يوقع اتفاقية لارسال رائدة فضاء الى المحطة الدولية للفضاء ISS 👍🇹🇳
في حدث تاريخي يعكس قيمة المراة التونسية وكفاءتها، تم اليوم بمقر الوكالة الروسية للفضاء #Roscosmos وتحت اشراف سيادة رئيسPlus الجمهورية قيس سعيد وبخضور السيد دمتري رغوزين الممثل الخاص للرئيس الروسي فلاديمير بوتين للتعاون الدولي في مجال الفضاء، والسفير فوق العادة المفوض للاتحاد الروسي، والمدير العام لوكالة الفضاء الروسية تم امضاء اتفاقية بين مجمع تلنات التونسي والوكالة الروسية للفضاء لاختيار وتدريب وارسال تونسية الى محطة الفضاء الدولية لتكون تونسية اول رائدة فضاء افريقية.
هذه الاتفاقية المشرفة لتونس تمت بمبادرة وسعي من محمد فريخة مدير عام مجمع تلنات وتم التوصل اليها بعد مراطون من المفاوضات والنقاشات التقنية المعقدة اختارت على اثرها روسيا بان تكون تونس اول بلد افريقي يتم منه ارسال رائجة فضاء.
#تونس_الناجحة",,2021-08-13 13:07:00,0,88,0
4306335772779930,4306335772779930,"Accord entre l’agence spatiale russe et Telnet pour former la première astronaute tunisienne - Successful Tunisia

SUCCESSFULTUNISIA.COM
Accord entre l’agence spatiale russe et Telnet pour former la première astronaute tunisienne - Successful Tunisia",Accord entre l’agence spatiale russe et Telnet pour former la première astronaute tunisienne - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Accord entre l’agence spatiale russe et Telnet pour former la première astronaute tunisienne - Successful Tunisia",2021-08-13 11:21:29,0,0,0
4304753989604775,4304753989604775,"مجموعات شبابية وجمعيات يعلنون عن الاستعداد لاطلاق حملة تشجير كبرى في اكتوبر القادم في الغابات التي شهدت حرائق 👍🇹🇳
#تونس_الناجحة","مجموعات شبابية وجمعيات يعلنون عن الاستعداد لاطلاق حملة تشجير كبرى في اكتوبر القادم في الغابات التي شهدت حرائق 👍🇹🇳
#تونس_الناجحة",,2021-08-12 21:57:36,0,58,0
4304706829609491,4304706829609491,"توقيا من الحرائق متطوعو جمعية تنمية بلا حدود بالهوارية يقومون بحملة نظافة واسعة في غابات الهوارية تم خلالها هاصة جمع المواد القابلة للاشتعال او المسرعة للنيران 👍🇹🇳
#تونس_الناجحة","توقيا من الحرائق متطوعو جمعية تنمية بلا حدود بالهوارية يقومون بحملة نظافة واسعة في غابات الهوارية تم خلالها هاصة جمع المواد القابلة للاشتعال او المسرعة للنيران 👍🇹🇳
#تونس_الناجحة",,2021-08-12 21:32:58,0,66,0
4304680836278757,4304680836278757,"اخر ورشات صناعة الفخار الجربي العتيق بمنطقة قلالة بجزيرة جربة. ورشة تستحق الاحاطة من كل السلط حتى لا يندثر هذا الارث الثقافي التونسي 👍🇹🇳
صور لسامي بن عامر
#تونس_الناجحة","اخر ورشات صناعة الفخار الجربي العتيق بمنطقة قلالة بجزيرة جربة. ورشة تستحق الاحاطة من كل السلط حتى لا يندثر هذا الارث الثقافي التونسي 👍🇹🇳
صور لسامي بن عامر
#تونس_الناجحة",,2021-08-12 21:20:19,0,1,0
4304549146291926,4304549146291926,أوّل لاعب من أصول تونسية باش يلعب مع الأسطورة ليونيل ميسي 🇹🇳🇦🇷🤝,أوّل لاعب من أصول تونسية باش يلعب مع الأسطورة ليونيل ميسي 🇹🇳🇦🇷🤝,,2021-08-12 20:19:44,0,22,0
4303997193013788,4303997193013788,,,,2021-08-12 16:16:57,0,5,0
4303806519699522,4303806519699522,"Une tunisienne choisie par la NASA pour participer au plus grand événement mondial sur l’espace - Successful Tunisia

SUCCESSFULTUNISIA.COM
Une tunisienne choisie par la NASA pour participer au plus grand événement mondial sur l’espace - Successful Tunisia",Une tunisienne choisie par la NASA pour participer au plus grand événement mondial sur l’espace - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Une tunisienne choisie par la NASA pour participer au plus grand événement mondial sur l’espace - Successful Tunisia",2021-08-12 14:59:57,0,2,0
4303785233034984,4303785233034984,"الطالبة التونسية “سندس مرشدي” تفوز بمنحة وكالة الفضاء الامريكية الناسا - Successful Tunisia

SUCCESSFULTUNISIA.COM
الطالبة التونسية “سندس مرشدي” تفوز بمنحة وكالة الفضاء الامريكية الناسا - Successful Tunisia",الطالبة التونسية “سندس مرشدي” تفوز بمنحة وكالة الفضاء الامريكية الناسا - Successful Tunisia,"SUCCESSFULTUNISIA.COM
الطالبة التونسية “سندس مرشدي” تفوز بمنحة وكالة الفضاء الامريكية الناسا - Successful Tunisia",2021-08-12 14:51:43,0,22,0
4301863966560444,4301863966560444,"توسيع طريق جربة جرجيس :
تواصل اشغال مضاعفة الطريق الرومانية - الجهوية 117 الرابطة بين جرجيس و جزيرة جربة حيث بلغت نسبة تقدم الاشغال 40 %.","توسيع طريق جربة جرجيس :
تواصل اشغال مضاعفة الطريق الرومانية - الجهوية 117 الرابطة بين جرجيس و جزيرة جربة حيث بلغت نسبة تقدم الاشغال 40 %.",,2021-08-11 23:30:40,0,10,0
4301674643246043,4301674643246043,"اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% - Successful Tunisia

SUCCESSFULTUNISIA.COM
اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% - Successful Tunisia",اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% - Successful Tunisia,"SUCCESSFULTUNISIA.COM
اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% - Successful Tunisia",2021-08-11 21:56:12,0,2,0
4301619469918227,4301619469918227,"اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% 👍🇹🇳

تشهد مغازات ونقاط بيع علامة ZEN للملابس الجاهزة اقبالا هاما من قبل المواطنين وذلك بمناسبة موسم التخفيضاتPlus الصيفية حيث اعلنت الاخيرة عن تخفيضات تصل الى 50%.

وتوفر ZEN خلال موسم التخفيض باقة من احدث موديلاتها التي صممت في مخابر ZEN بطريقة عصرية تم من خلالها الحرص بعناية الجودة ومواكبة احدث اتجاهات الموضة.

وعلامة ZEN هي قصة نجاح تونسية في الصميم، فهذه العلامة التي انطلقت كعلامة ناشئة في تونس نجحت بفضل رجالها نسائها والذكاء التونسي في التوسع والتطور ومنافسة العلامات العالمية واليوم لها اكثر من 30 مغازة في مختلف جهات البلاد ولها اكثر كم 3000 عامل في المصانع يتونس، بالاضافة الى نجاح اول تجارب تصديرها للخارج...
#تونس_الناجحة","اقبال كبير على نقاط بيع ZEN بمناسبة موسم التخفيضات الصيفية وذلك بعد ان اعلان تخفيضات تصل ال50% 👍🇹🇳

تشهد مغازات ونقاط بيع علامة ZEN للملابس الجاهزة اقبالا هاما من قبل المواطنين وذلك بمناسبة موسم التخفيضاتPlus الصيفية حيث اعلنت الاخيرة عن تخفيضات تصل الى 50%.

وتوفر ZEN خلال موسم التخفيض باقة من احدث موديلاتها التي صممت في مخابر ZEN بطريقة عصرية تم من خلالها الحرص بعناية الجودة ومواكبة احدث اتجاهات الموضة.

وعلامة ZEN هي قصة نجاح تونسية في الصميم، فهذه العلامة التي انطلقت كعلامة ناشئة في تونس نجحت بفضل رجالها نسائها والذكاء التونسي في التوسع والتطور ومنافسة العلامات العالمية واليوم لها اكثر من 30 مغازة في مختلف جهات البلاد ولها اكثر كم 3000 عامل في المصانع يتونس، بالاضافة الى نجاح اول تجارب تصديرها للخارج...
#تونس_الناجحة",,2021-08-11 21:26:20,0,27,0
4301368009943373,4301368009943373,"الحدود الجزائرية التونسية: الجيش التونسي و الحماية المدنية جنبا الى جنب رفقة الدرك الجزائري و الحماية المدنية الجزائرية لاطفاء الحرائق الحدودية بين البلدين👍🇹🇳
#تونس_الناجحة","الحدود الجزائرية التونسية: الجيش التونسي و الحماية المدنية جنبا الى جنب رفقة الدرك الجزائري و الحماية المدنية الجزائرية لاطفاء الحرائق الحدودية بين البلدين👍🇹🇳
#تونس_الناجحة",,2021-08-11 19:24:47,0,30,0
4301324379947736,4301324379947736,"كان صاحب فكرة Google Street View تونس...وليد المثلوثي قصة نجاح شاب تونسي في شركة Google العالمية - Successful Tunisia

SUCCESSFULTUNISIA.COM
كان صاحب فكرة Google Street View تونس...وليد المثلوثي قصة نجاح شاب تونسي في شركة Google العالمية - Successful Tunisia",كان صاحب فكرة Google Street View تونس...وليد المثلوثي قصة نجاح شاب تونسي في شركة Google العالمية - Successful Tunisia,"SUCCESSFULTUNISIA.COM
كان صاحب فكرة Google Street View تونس...وليد المثلوثي قصة نجاح شاب تونسي في شركة Google العالمية - Successful Tunisia",2021-08-11 19:03:49,0,3,0
4301104986636342,4301104986636342,"بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو - Successful Tunisia

SUCCESSFULTUNISIA.COM
بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو - Successful Tunisia","بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو - Successful Tunisia","SUCCESSFULTUNISIA.COM
بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو - Successful Tunisia",2021-08-11 17:23:02,0,2,0
4300863933327114,4300863933327114,"بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو 👍🇹🇳
#تونس_الناجحة","بعزيمة كبيرة المنتخب الوطني لذوي الهمم ""الاحتياجات الخاصة"" يشد الرحال للمشاركة في الالعاب البراولمبية بطوكيو 👍🇹🇳
#تونس_الناجحة",,2021-08-11 15:42:57,0,62,0
4298714023542105,4298714023542105,"أصبحت نباتات الطحالب مثل الأعشاب البحرية الحمراء على نحو متزايد بدائل للمنتجات الحيوانية في صناعة المضافات الغذائية مثل عوامل التبلور والمكثفات، كما اكتسبت مكانا في صناعة مستحضرات التجميل والأدوية. وتعتبر بلادنا رائدة في هذا المجال (بعض الصور لمشروع تثمين الطحالب البحرية بولاية بنزرت - تونس)...👍🇹🇳
#تونس_الناجحة","أصبحت نباتات الطحالب مثل الأعشاب البحرية الحمراء على نحو متزايد بدائل للمنتجات الحيوانية في صناعة المضافات الغذائية مثل عوامل التبلور والمكثفات، كما اكتسبت مكانا في صناعة مستحضرات التجميل والأدوية. وتعتبر بلادنا رائدة في هذا المجال (بعض الصور لمشروع تثمين الطحالب البحرية بولاية بنزرت - تونس)...👍🇹🇳
#تونس_الناجحة",,2021-08-10 22:53:50,0,8,0
4298574383556069,4298574383556069,"جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية اميرة المدب في مجال الروبوتات والاستعمالات الطبية 👍🇹🇳

اعلنت جامعة pennsylvania الامريكية ان الباحثة المبرزة التونسية بمركزPlus البحوث بالجامعة امير المدب ، انجزت تقدما هاما في دراسة القطيرات السائلة المتناثرة في مصفوفة ناعمة. وان بحثها سيساعد في تطوير نطاق أفضل للحركة للروبوتات في التطبيقات الطبية.

وامير المدب هي مهندسة تونسية تحصلت على شهادة في الهندسة الميكانيكية من مدرسة “البوليتكنيك” ومن ثم سافرت الي الولايات المتحدة الامريكية اين تحصلت على شهادة هندسة في علوم الفضاء من جامعة تكساس لتنطلق اثر ذلك في مسيرة بارز في مجال البحوث.

اميرة المدب هي ايضا متحصلة على الجائزة المرموقة Amelia Earhart Fellowship وهي جائزة تمنح للنساء المتألقات في مجال هندسة الطيران وعلوم الفضاء.
المقال على الرابط التالي: https://bit.ly/3iB3wjM
#تونس_الناجحة","جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية اميرة المدب في مجال الروبوتات والاستعمالات الطبية 👍🇹🇳

اعلنت جامعة pennsylvania الامريكية ان الباحثة المبرزة التونسية بمركزPlus البحوث بالجامعة امير المدب ، انجزت تقدما هاما في دراسة القطيرات السائلة المتناثرة في مصفوفة ناعمة. وان بحثها سيساعد في تطوير نطاق أفضل للحركة للروبوتات في التطبيقات الطبية.

وامير المدب هي مهندسة تونسية تحصلت على شهادة في الهندسة الميكانيكية من مدرسة “البوليتكنيك” ومن ثم سافرت الي الولايات المتحدة الامريكية اين تحصلت على شهادة هندسة في علوم الفضاء من جامعة تكساس لتنطلق اثر ذلك في مسيرة بارز في مجال البحوث.

اميرة المدب هي ايضا متحصلة على الجائزة المرموقة Amelia Earhart Fellowship وهي جائزة تمنح للنساء المتألقات في مجال هندسة الطيران وعلوم الفضاء.
المقال على الرابط التالي: https://bit.ly/3iB3wjM
#تونس_الناجحة",,2021-08-10 21:38:05,0,11,0
4298422366904604,4298422366904604,"شباب الناظور #بنزرت الأبطال رغم السخانة و خطورة الموقف بأبسط الإمكانيات يحاولون اخماد النيران بغابة الناظور 👍🇹🇳
#تونس_الناجحة","شباب الناظور #بنزرت الأبطال رغم السخانة و خطورة الموقف بأبسط الإمكانيات يحاولون اخماد النيران بغابة الناظور 👍🇹🇳
#تونس_الناجحة",,2021-08-10 20:18:50,0,46,0
4297773653636142,4297773653636142,"بعد توجيه عدل تنفيذ لشهيد ملحمة بن قردان: الاتحاد الدولي للبنوك يؤكد حصول خطأ اجرائي ويعتذر من عائلة الشهيد - Successful Tunisia

SUCCESSFULTUNISIA.COM
بعد توجيه عدل تنفيذ لشهيد ملحمة بن قردان: الاتحاد الدولي للبنوك يؤكد حصول خطأ اجرائي ويعتذر من عائلة الشهيد - Successful Tunisia",بعد توجيه عدل تنفيذ لشهيد ملحمة بن قردان: الاتحاد الدولي للبنوك يؤكد حصول خطأ اجرائي ويعتذر من عائلة الشهيد - Successful Tunisia,"SUCCESSFULTUNISIA.COM
بعد توجيه عدل تنفيذ لشهيد ملحمة بن قردان: الاتحاد الدولي للبنوك يؤكد حصول خطأ اجرائي ويعتذر من عائلة الشهيد - Successful Tunisia",2021-08-10 15:30:32,0,12,0
4297352843678223,4297352843678223,"جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية امير المدب في مجال الروبوتات والاستعمالات الطبية

SUCCESSFULTUNISIA.COM
جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية امير المدب في مجال الروبوتات والاستعمالات الطبية - Successful Tunis",جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية امير المدب في مجال الروبوتات والاستعمالات الطبية,"SUCCESSFULTUNISIA.COM
جامعة pennsylvania الامريكية تعلن عن تقدم دراسة تقودها الباحثة والمهندسة التونسية امير المدب في مجال الروبوتات والاستعمالات الطبية - Successful Tunis",2021-08-10 12:47:40,0,1,0
4297188673694640,4297188673694640,"مبادرة Sharek شارك تقوم بجمع عدد هام من الحواسيب المستخدمة من متبرعين وتقوم باعادة اصلاحها وصيانها ومن ثم تقوم بتوزيعها على عدد من الطلبة من عائلات محدودة الدخل في باجة وجندوبة 👍🇹🇳
#تونس_الناجحة","مبادرة Sharek شارك تقوم بجمع عدد هام من الحواسيب المستخدمة من متبرعين وتقوم باعادة اصلاحها وصيانها ومن ثم تقوم بتوزيعها على عدد من الطلبة من عائلات محدودة الدخل في باجة وجندوبة 👍🇹🇳
#تونس_الناجحة",,2021-08-10 12:37:00,0,9,0
4295710150509159,4295710150509159,,,,2021-08-09 23:45:00,0,29,0
4295668397180001,4295668397180001,"شباب من مجموعة الفلاقة يتطوعون ويقومون باعادة تهيئة مركز التخييم المريج, عين دراهم 👍🇹🇳
#تونس_الناجحة","شباب من مجموعة الفلاقة يتطوعون ويقومون باعادة تهيئة مركز التخييم المريج, عين دراهم 👍🇹🇳
#تونس_الناجحة",,2021-08-09 23:21:00,0,49,0
4295499227196918,4295499227196918,"الاعلامي زهير الجيس يعلن ان برنامج بوليتيكا على اذاعة جوهرة افم سيقدم للشباب فرصة الحضور و تقديم افكار قادرة على تغيير تونس 👍🇹🇳
#تونس_الناجحة","الاعلامي زهير الجيس يعلن ان برنامج بوليتيكا على اذاعة جوهرة افم سيقدم للشباب فرصة الحضور و تقديم افكار قادرة على تغيير تونس 👍🇹🇳
#تونس_الناجحة",,2021-08-09 21:50:00,0,20,0
4294923303921177,4294923303921177,"la Tunisie recevra 700 millions de dollars du FMI - Successful Tunisia

SUCCESSFULTUNISIA.COM
la Tunisie recevra 700 millions de dollars du FMI - Successful Tunisia",la Tunisie recevra 700 millions de dollars du FMI - Successful Tunisia,"SUCCESSFULTUNISIA.COM
la Tunisie recevra 700 millions de dollars du FMI - Successful Tunisia",2021-08-09 16:20:04,0,2,0
4294834453930062,4294834453930062,"للمرّة الأولى.. عدم إتلاف كميات من محصول الحبوب خلال التجميع - Successful Tunisia

SUCCESSFULTUNISIA.COM
للمرّة الأولى.. عدم إتلاف كميات من محصول الحبوب خلال التجميع - Successful Tunisia",للمرّة الأولى.. عدم إتلاف كميات من محصول الحبوب خلال التجميع - Successful Tunisia,"SUCCESSFULTUNISIA.COM
للمرّة الأولى.. عدم إتلاف كميات من محصول الحبوب خلال التجميع - Successful Tunisia",2021-08-09 15:41:56,0,20,0
4294810173932490,4294810173932490,"المحرس: مجموعة من طلبة الطب يتطوعون لتطعيم المواطنين في حملة التلقيح - Successful Tunisia

SUCCESSFULTUNISIA.COM
المحرس: مجموعة من طلبة الطب يتطوعون لتطعيم المواطنين في حملة التلقيح - Successful Tunisia",المحرس: مجموعة من طلبة الطب يتطوعون لتطعيم المواطنين في حملة التلقيح - Successful Tunisia,"SUCCESSFULTUNISIA.COM
المحرس: مجموعة من طلبة الطب يتطوعون لتطعيم المواطنين في حملة التلقيح - Successful Tunisia",2021-08-09 15:32:42,0,0,0
4292708927475948,4292708927475948,"مشاهد جوية رائعة لنزل Iberostar Selection Royal El Mansour بالمهدية المصنف 5 نجوم والمصنف ضمن احسن فنادق Iberostar في العالم 👍🇹🇳
#تونس_الناجحة","مشاهد جوية رائعة لنزل Iberostar Selection Royal El Mansour بالمهدية المصنف 5 نجوم والمصنف ضمن احسن فنادق Iberostar في العالم 👍🇹🇳
#تونس_الناجحة",,2021-08-08 22:54:04,0,4,0
4292614760818698,4292614760818698,"عندما اسسنا موقع ومشروع Successful Tunisia تونس الناجحة والبلاد تمر باصعب الاوقات وغارقة في مستنقع الرداءة كانت تحركنا قناعة راسخة بان الشعب التونسي شعب يعشق النجاح ويحب الحياة والامل ويسعى الى مستقبلPlus افضل...كنا على يقين بان الشعب التونسي يحمل في مضمونه طاقة ايجابية كبيرة للأسف دفنتها السياسة وعدم الاستقرار والفوضى وغياب الثقة وتصدر الرداءة للمشهد...شعلة الامل اشتعلت مجددا ويجب ان لا تنطفئ ... لان الشعوب المتفائلة والواثقة في المستقبل هي التي تنتصر وتصنع المستحيل
#تونس_الناجحة","عندما اسسنا موقع ومشروع Successful Tunisia تونس الناجحة والبلاد تمر باصعب الاوقات وغارقة في مستنقع الرداءة كانت تحركنا قناعة راسخة بان الشعب التونسي شعب يعشق النجاح ويحب الحياة والامل ويسعى الى مستقبلPlus افضل...كنا على يقين بان الشعب التونسي يحمل في مضمونه طاقة ايجابية كبيرة للأسف دفنتها السياسة وعدم الاستقرار والفوضى وغياب الثقة وتصدر الرداءة للمشهد...شعلة الامل اشتعلت مجددا ويجب ان لا تنطفئ ... لان الشعوب المتفائلة والواثقة في المستقبل هي التي تنتصر وتصنع المستحيل
#تونس_الناجحة",,2021-08-08 22:59:00,0,14,0
4292560857490755,4292560857490755,"زكرياء بوقرة: اليوم انا فخور اني تونسي هذه هي الدولة الي نحب نعيش فيها ..دولة تخمم في شعبها قبل كل شيء 👍🇹🇳
#تونس_الناجحة","زكرياء بوقرة: اليوم انا فخور اني تونسي هذه هي الدولة الي نحب نعيش فيها ..دولة تخمم في شعبها قبل كل شيء 👍🇹🇳
#تونس_الناجحة",,2021-08-08 22:28:00,0,103,0
4292527484160759,4292527484160759,هكذا احتفل الجيش الابيض والمتطوعون والامن والجيش والهلال الاحمر بنجاح اليوم الوطني للتلقيح,هكذا احتفل الجيش الابيض والمتطوعون والامن والجيش والهلال الاحمر بنجاح اليوم الوطني للتلقيح,,2021-08-08 22:11:00,0,35,0
4292252250854949,4292252250854949,"شكرا للهبة الشعبية ولكل من ساهم في انجاج اليوم الوطني للتلقيح 👍🇹🇳
#تونس_الناجحة","شكرا للهبة الشعبية ولكل من ساهم في انجاج اليوم الوطني للتلقيح 👍🇹🇳
#تونس_الناجحة",,2021-08-08 19:55:00,0,14,0
4292220804191427,4292220804191427,"كتب المواطن رمزي بن عون:
نحب نقدم تحية للسيد هذا اسمو نبيل أصيل رقادة القيروان لقاني طايح panne بالكرهبة بدلي العجلة وكبسها وزاد عطاني بطيختين هههه بصراحة قليل الناس هاذم ربي يباركلو الحكاية عندها عشرين يوم غير كنت مانجمش نكتب وليوم رجع الفيسبوك 👍🇹🇳
#تونس_الناجحة","كتب المواطن رمزي بن عون:
نحب نقدم تحية للسيد هذا اسمو نبيل أصيل رقادة القيروان لقاني طايح panne بالكرهبة بدلي العجلة وكبسها وزاد عطاني بطيختين هههه بصراحة قليل الناس هاذم ربي يباركلو الحكاية عندها عشرين يوم غير كنت مانجمش نكتب وليوم رجع الفيسبوك 👍🇹🇳
#تونس_الناجحة",,2021-08-08 19:39:00,0,39,0
